"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0UA70","2019-09-25 00:00:00","547.000","68.000","5.800","19.000","0.980","958.500","","9.000","-99.000","-99.000","-99.000","21.400","","18.400",""
"C0G740","2019-09-25 00:00:00","24.000","2.000","1.100","23.700","0.710","1014.300","","0.000","-99.000","-99.000","-99.000","28.700","","21.900",""
"C0F9N0","2019-09-25 00:00:00","75.000","171.000","0.900","25.000","0.750","1008.300","","0.000","-99.000","-99.000","-99.000","32.200","","22.900",""
"C0F9T0","2019-09-25 00:00:00","111.000","326.000","1.300","23.100","0.750","1004.100","","0.000","-99.000","-99.000","-99.000","29.300","","22.200",""
"C0S710","2019-09-25 00:00:00","382.000","12.000","2.200","20.000","0.870","976.700","","0.000","-99.000","-99.000","-99.000","25.900","","19.000",""
"C0R560","2019-09-25 00:00:00","22.000","105.000","0.900","26.000","0.840","1014.600","","0.000","-99.000","-99.000","-99.000","30.300","","23.900",""
"C0M680","2019-09-25 00:00:00","37.000","336.000","0.800","23.700","0.740","1014.200","","0.000","-99.000","-99.000","-99.000","31.400","","21.200",""
"C0X220","2019-09-25 00:00:00","26.000","194.000","1.900","24.100","0.690","1013.800","","0.000","-99.000","-99.000","-99.000","29.500","","21.400",""
"C0F9P0","2019-09-25 00:00:00","26.000","34.000","2.700","23.100","0.740","1014.600","","0.000","-99.000","-99.000","-99.000","28.200","","22.300",""
"C0O970","2019-09-25 00:00:00","71.000","108.000","1.200","21.700","1.000","1009.300","","0.000","-99.000","-99.000","-99.000","32.600","","20.100",""
"C0F0B0","2019-09-25 00:00:00","311.000","151.000","0.400","21.500","0.900","981.900","","0.000","-99.000","-99.000","-99.000","28.100","","19.400",""
"C0R700","2019-09-25 00:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R620","2019-09-25 00:00:00","34.000","30.000","4.600","24.700","0.870","1013.900","","0.000","10.700","35.000","","28.000","","24.700",""
"C0SA10","2019-09-25 00:00:00","411.000","95.000","0.500","20.200","0.900","972.500","","0.000","-99.000","-99.000","-99.000","28.800","","20.000",""
"C0M740","2019-09-25 00:00:00","15.000","32.000","0.400","23.800","0.720","1014.400","","0.000","-99.000","-99.000","-99.000","30.400","","21.200",""
"C0U900","2019-09-25 00:00:00","63.000","115.000","2.200","22.200","0.770","1013.900","","1.000","-99.000","-99.000","-99.000","22.700","","20.900",""
"C0X200","2019-09-25 00:00:00","61.000","0.000","0.000","22.900","0.990","1009.800","","0.000","-99.000","-99.000","-99.000","30.800","","20.900",""
"C0G640","2019-09-25 00:00:00","17.000","19.000","2.000","23.300","0.710","1016.600","","0.000","-99.000","-99.000","-99.000","29.200","","21.900",""
"C0Z080","2019-09-25 00:00:00","298.000","0.000","0.000","20.300","0.880","985.700","","0.000","-99.000","-99.000","-99.000","28.000","","19.300",""
"C0U770","2019-09-25 00:00:00","5.000","294.000","1.900","23.300","0.680","1019.100","","0.000","-99.000","-99.000","-99.000","24.800","","23.000",""
"C0Z210","2019-09-25 00:00:00","126.000","0.000","0.000","21.400","0.990","1006.600","","0.500","-99.000","-99.000","-99.000","26.000","","20.500",""
"C0V690","2019-09-25 00:00:00","30.000","12.000","1.400","27.700","0.700","1013.800","","0.000","-99.000","-99.000","-99.000","29.100","","24.700",""
"C0M690","2019-09-25 00:00:00","33.000","325.000","0.600","23.300","0.800","1012.200","","0.000","-99.000","-99.000","-99.000","31.000","","21.300",""
"C0F970","2019-09-25 00:00:00","145.000","91.000","1.400","23.300","0.790","999.400","","0.000","-99.000","-99.000","-99.000","30.100","","21.700",""
"C0R170","2019-09-25 00:00:00","26.000","0.000","0.000","24.200","1.000","1014.000","","0.000","-99.000","-99.000","-99.000","31.400","","22.500",""
"C0M530","2019-09-25 00:00:00","1385.000","0.000","0.200","16.100","0.970","872.800","","0.000","-99.000","-99.000","-99.000","21.600","","14.600",""
"C0H960","2019-09-25 00:00:00","120.000","206.000","1.300","23.900","0.730","1001.700","","0.000","-99.000","-99.000","-99.000","31.900","","22.100",""
"C0V620","2019-09-25 00:00:00","18.000","35.000","0.900","25.500","0.730","1014.700","","0.000","-99.000","-99.000","-99.000","29.600","","22.800",""
"C0X280","2019-09-25 00:00:00","22.000","67.000","2.200","24.300","0.730","1014.600","","0.000","-99.000","-99.000","-99.000","28.900","","21.900",""
"C0AH40","2019-09-25 00:00:00","426.000","33.000","2.400","21.700","-99.000","970.600","","0.000","8.200","52.000","","23.300","","21.000",""
"C0T9A0","2019-09-25 00:00:00","498.000","0.000","0.000","19.100","0.990","963.600","","0.000","-99.000","-99.000","-99.000","22.300","","18.500",""
"C0K390","2019-09-25 00:00:00","31.000","353.000","0.800","23.600","0.740","1013.300","","0.000","-99.000","-99.000","-99.000","30.300","","21.300",""
"C0I540","2019-09-25 00:00:00","3344.000","100.000","3.900","8.800","0.500","687.400","","-99.000","-99.000","-99.000","-99.000","10.700","","5.400",""
"C0G890","2019-09-25 00:00:00","24.000","19.000","3.900","23.800","0.720","1013.900","","0.000","-99.000","-99.000","-99.000","28.300","","22.900",""
"C0G720","2019-09-25 00:00:00","50.000","14.000","1.000","23.500","0.720","1010.600","","0.000","-99.000","-99.000","-99.000","30.100","","21.600",""
"C0UA40","2019-09-25 00:00:00","1121.000","35.000","1.400","15.400","0.990","895.700","","13.500","-99.000","-99.000","-99.000","16.200","","14.600",""
"C0V400","2019-09-25 00:00:00","56.000","83.000","1.200","24.200","0.870","1009.700","","0.000","-99.000","-99.000","-99.000","30.000","","22.800",""
"C0X130","2019-09-25 00:00:00","27.000","356.000","0.700","25.200","0.860","1013.600","","0.000","-99.000","-99.000","-99.000","32.600","","23.000",""
"C0A520","2019-09-25 00:00:00","48.000","59.000","3.100","23.500","0.690","1013.600","","0.000","-99.000","-99.000","-99.000","26.000","","23.300",""
"C0U870","2019-09-25 00:00:00","474.000","0.000","0.000","19.500","0.780","967.000","","3.500","-99.000","-99.000","-99.000","20.600","","18.500",""
"C0S690","2019-09-25 00:00:00","522.000","27.000","0.700","19.700","0.940","959.900","","0.000","-99.000","-99.000","-99.000","33.000","","19.600",""
"C0R150","2019-09-25 00:00:00","105.000","103.000","0.900","24.600","0.990","1003.800","","0.500","-99.000","-99.000","-99.000","32.200","","23.600",""
"C0R470","2019-09-25 00:00:00","103.000","34.000","0.800","24.900","0.880","1005.600","","0.000","-99.000","-99.000","-99.000","32.200","","23.300",""
"C0W120","2019-09-25 00:00:00","58.000","25.000","5.400","23.900","0.760","1010.800","","0.000","-99.000","-99.000","-99.000","26.100","","23.900",""
"C0K560","2019-09-25 00:00:00","117.000","119.000","0.600","22.600","0.890","1004.000","","0.000","-99.000","-99.000","-99.000","30.300","","21.000",""
"C1R440","2019-09-25 00:00:00","1654.000","76.000","4.100","14.700","1.000","838.700","","2.000","-99.000","-99.000","-99.000","16.700","","13.500",""
"C0K460","2019-09-25 00:00:00","60.000","79.000","0.800","24.100","0.710","1008.900","","0.000","-99.000","-99.000","-99.000","29.700","","21.700",""
"C0M810","2019-09-25 00:00:00","1354.000","183.000","0.600","16.600","0.980","870.400","","0.000","-99.000","-99.000","-99.000","21.600","","15.400",""
"C0AC80","2019-09-25 00:00:00","40.000","117.000","1.000","21.000","0.850","1014.400","","0.500","-99.000","-99.000","-99.000","25.100","","21.000",""
"CM0140","2019-09-25 00:00:00","26.000","48.000","1.200","25.600","0.600","1016.100","","0.000","-99.000","-99.000","-99.000","27.500","","24.200",""
"C0SA20","2019-09-25 00:00:00","857.000","25.000","1.800","17.500","1.000","923.500","","3.000","-99.000","-99.000","-99.000","22.200","","17.500",""
"C0K490","2019-09-25 00:00:00","91.000","90.000","0.300","23.600","0.810","1006.000","","0.000","-99.000","-99.000","-99.000","30.000","","21.500",""
"C0V820","2019-09-25 00:00:00","441.000","37.000","1.500","21.600","0.890","969.400","","0.000","-99.000","-99.000","-99.000","29.300","","18.300",""
"C0S810","2019-09-25 00:00:00","65.000","358.000","1.200","23.200","0.850","1013.600","","0.000","-99.000","-99.000","-99.000","29.400","","22.200",""
"C0R580","2019-09-25 00:00:00","10.000","0.000","0.200","25.600","0.880","1015.300","","0.000","-99.000","-99.000","-99.000","29.500","","23.700",""
"C0Z330","2019-09-25 00:00:00","488.000","95.000","0.600","19.200","0.940","965.900","","0.000","-99.000","-99.000","-99.000","26.000","","18.600",""
"C0E590","2019-09-25 00:00:00","40.000","50.000","0.500","21.700","0.790","1011.800","","0.000","-99.000","-99.000","-99.000","28.700","","21.100",""
"C0D540","2019-09-25 00:00:00","227.000","50.000","0.300","20.200","0.880","992.500","","0.000","-99.000","-99.000","-99.000","26.800","","19.900",""
"C0K420","2019-09-25 00:00:00","42.000","16.000","0.600","23.000","0.750","1011.800","","0.000","-99.000","-99.000","-99.000","30.000","","21.100",""
"C0Z180","2019-09-25 00:00:00","34.000","315.000","1.400","24.200","0.670","1015.500","","0.000","-99.000","-99.000","-99.000","25.900","","22.000",""
"C0AD10","2019-09-25 00:00:00","27.000","47.000","1.100","23.000","0.690","1015.500","","0.000","-99.000","-99.000","-99.000","26.900","","22.100",""
"C0M720","2019-09-25 00:00:00","225.000","0.000","0.000","23.700","0.820","991.000","","0.000","-99.000","-99.000","-99.000","29.000","","21.200",""
"C0V450","2019-09-25 00:00:00","51.000","0.000","0.200","25.200","0.990","1010.600","","0.000","-99.000","-99.000","-99.000","30.400","","22.500",""
"C0R280","2019-09-25 00:00:00","242.000","59.000","2.200","22.300","-99.000","990.100","","0.000","-99.000","-99.000","-99.000","26.600","","22.100",""
"C0E610","2019-09-25 00:00:00","850.000","0.000","0.000","21.000","0.560","923.700","","0.000","-99.000","-99.000","-99.000","24.700","","18.300",""
"C0V610","2019-09-25 00:00:00","22.000","77.000","1.200","26.400","0.730","1013.900","","0.000","-99.000","-99.000","-99.000","29.400","","23.100",""
"C0Z310","2019-09-25 00:00:00","59.000","357.000","0.700","22.400","0.880","1013.300","","0.000","-99.000","-99.000","-99.000","26.200","","22.400",""
"C0S700","2019-09-25 00:00:00","507.000","132.000","0.400","20.000","0.940","962.900","","1.500","-99.000","-99.000","-99.000","26.500","","19.700",""
"C0T9G0","2019-09-25 00:00:00","605.000","43.000","0.900","19.100","0.990","953.500","","0.000","-99.000","-99.000","-99.000","23.400","","18.800",""
"C0W130","2019-09-25 00:00:00","18.000","30.000","5.100","25.000","0.740","1014.100","","0.000","-99.000","-99.000","-99.000","27.500","","24.700",""
"C0U520","2019-09-25 00:00:00","517.000","230.000","0.900","17.900","0.990","964.100","","2.500","-99.000","-99.000","-99.000","20.100","","17.800",""
"C0E750","2019-09-25 00:00:00","62.000","68.000","0.400","23.200","0.680","1008.700","","0.000","-99.000","-99.000","-99.000","28.300","","21.800",""
"C0G660","2019-09-25 00:00:00","27.000","351.000","1.900","23.200","0.740","1015.200","","0.000","-99.000","-99.000","-99.000","31.400","","21.800",""
"C0W140","2019-09-25 00:00:00","21.000","23.000","2.400","24.100","0.690","1017.300","","0.000","-99.000","-99.000","-99.000","28.300","","22.900",""
"C0U720","2019-09-25 00:00:00","1260.000","0.000","0.100","14.300","1.000","893.300","","1.000","-99.000","-99.000","-99.000","17.900","","14.200",""
"C0R690","2019-09-25 00:00:00","248.000","23.000","1.600","22.200","-99.000","988.500","","0.000","-99.000","-99.000","-99.000","27.000","","22.000",""
"C0X150","2019-09-25 00:00:00","18.000","38.000","1.400","24.800","0.780","1016.100","","0.000","-99.000","-99.000","-99.000","31.600","","22.400",""
"C0Z050","2019-09-25 00:00:00","830.000","0.000","0.000","17.300","0.970","929.100","","2.000","-99.000","-99.000","-99.000","22.100","","17.000",""
"C0F9R0","2019-09-25 00:00:00","20.000","44.000","2.000","23.200","0.830","1015.500","","0.000","-99.000","-99.000","-99.000","28.500","","22.000",""
"C0V660","2019-09-25 00:00:00","25.000","64.000","0.700","26.100","0.740","1014.800","","0.000","-99.000","-99.000","-99.000","30.900","","23.100",""
"C0G780","2019-09-25 00:00:00","27.000","6.000","1.400","23.800","0.720","1013.500","","0.000","-99.000","-99.000","-99.000","29.700","","22.500",""
"C0C590","2019-09-25 00:00:00","72.000","49.000","1.600","21.600","0.770","1009.400","","0.000","-99.000","-99.000","-99.000","26.900","","21.200",""
"C0I520","2019-09-25 00:00:00","3860.000","-99.000","-99.000","5.500","0.380","646.000","","-99.000","-99.000","-99.000","-99.000","13.900","","5.500",""
"C0E530","2019-09-25 00:00:00","341.000","330.000","0.500","19.000","0.890","977.900","","0.000","-99.000","-99.000","-99.000","27.100","","18.700",""
"C0M790","2019-09-25 00:00:00","15.000","0.000","0.000","24.000","0.670","1014.000","","0.000","-99.000","-99.000","-99.000","32.000","","21.500",""
"C0R130","2019-09-25 00:00:00","1040.000","284.000","0.700","17.700","0.990","901.400","","0.000","-99.000","-99.000","-99.000","22.900","","17.000",""
"C0AH30","2019-09-25 00:00:00","755.000","90.000","2.300","18.900","0.960","934.800","","11.500","-99.000","-99.000","-99.000","20.300","","17.200",""
"C0X170","2019-09-25 00:00:00","50.000","52.000","0.900","24.600","0.820","1010.500","","0.000","-99.000","-99.000","-99.000","32.400","","22.000",""
"C0K291","2019-09-25 00:00:00","8.000","43.000","1.300","24.300","0.730","1016.200","","0.000","-99.000","-99.000","-99.000","29.300","","21.600",""
"C0D480","2019-09-25 00:00:00","223.000","0.000","0.000","21.100","0.780","991.200","","0.000","-99.000","-99.000","-99.000","26.500","","21.100",""
"C0F0C0","2019-09-25 00:00:00","983.000","0.000","0.000","19.900","0.650","908.500","","0.000","-99.000","-99.000","-99.000","23.800","","16.600",""
"C0U860","2019-09-25 00:00:00","5.000","279.000","0.900","21.600","0.780","1019.300","","0.000","-99.000","-99.000","-99.000","25.300","","21.600",""
"C0UA50","2019-09-25 00:00:00","808.000","343.000","0.500","16.700","0.990","929.800","","12.500","-99.000","-99.000","-99.000","17.600","","15.900",""
"C0T960","2019-09-25 00:00:00","120.000","0.000","0.000","21.300","0.990","1005.900","","0.500","-99.000","-99.000","-99.000","26.200","","20.500",""
"C0SA80","2019-09-25 00:00:00","136.000","0.000","0.000","22.100","0.990","1003.000","","6.500","-99.000","-99.000","-99.000","27.700","","21.200",""
"C0E780","2019-09-25 00:00:00","160.000","135.000","0.300","21.100","0.830","998.800","","0.000","-99.000","-99.000","-99.000","29.400","","19.500",""
"C0F9Q0","2019-09-25 00:00:00","149.000","136.000","0.500","21.400","0.860","999.000","","0.000","-99.000","-99.000","-99.000","29.600","","20.800",""
"C0F9X0","2019-09-25 00:00:00","166.000","1.000","2.400","22.100","0.780","998.500","","0.000","-99.000","-99.000","-99.000","28.300","","21.500",""
"C0F0D0","2019-09-25 00:00:00","3171.000","149.000","2.300","8.100","0.520","702.000","","0.000","-99.000","-99.000","-99.000","15.600","","5.000",""
"C0S730","2019-09-25 00:00:00","110.000","25.000","8.600","24.600","0.810","1005.400","","0.500","-99.000","-99.000","-99.000","26.500","","23.800",""
"C0T790","2019-09-25 00:00:00","2830.000","280.000","0.900","7.900","0.990","731.600","","0.000","-99.000","-99.000","-99.000","16.800","","6.300",""
"C0M830","2019-09-25 00:00:00","540.000","0.000","0.000","21.800","0.990","957.800","","0.000","-99.000","-99.000","-99.000","27.600","","19.200",""
"C0V750","2019-09-25 00:00:00","50.000","28.000","2.400","26.000","0.810","1012.000","","0.000","-99.000","-99.000","-99.000","31.200","","23.400",""
"C0K530","2019-09-25 00:00:00","12.000","48.000","1.400","24.100","0.710","1015.500","","0.000","-99.000","-99.000","-99.000","27.900","","21.800",""
"C0G850","2019-09-25 00:00:00","62.000","139.000","0.400","25.400","0.770","1008.800","","0.000","-99.000","-99.000","-99.000","31.900","","23.200",""
"C0M780","2019-09-25 00:00:00","30.000","29.000","0.600","23.600","0.730","1013.700","","0.000","-99.000","-99.000","-99.000","32.000","","21.000",""
"C0V360","2019-09-25 00:00:00","94.000","0.000","0.000","21.600","0.940","1006.100","","0.000","-99.000","-99.000","-99.000","31.800","","20.200",""
"C0K510","2019-09-25 00:00:00","10.000","52.000","1.200","23.200","0.750","1015.000","","0.000","-99.000","-99.000","-99.000","30.000","","21.200",""
"C0D650","2019-09-25 00:00:00","97.000","54.000","3.800","22.900","0.710","1006.700","","0.000","-99.000","-99.000","-99.000","26.200","","22.400",""
"C0V630","2019-09-25 00:00:00","19.000","31.000","0.600","25.800","0.720","1016.700","","0.000","-99.000","-99.000","-99.000","29.700","","22.900",""
"C0U910","2019-09-25 00:00:00","17.000","298.000","1.500","22.700","0.770","1017.600","","1.000","-99.000","-99.000","-99.000","23.800","","21.600",""
"C0V350","2019-09-25 00:00:00","36.000","257.000","0.900","23.300","0.880","1013.900","","0.000","-99.000","-99.000","-99.000","32.300","","22.100",""
